[2026-03-11 02:01:31] ========== TRAINING START ==========
[2026-03-11 02:01:31] Duration: 10h 0m 0s
[2026-03-11 02:01:31] Dataset: climbmix
[2026-03-11 02:01:31] Shards: 10
[2026-03-11 02:01:31] Workers: 39
[2026-03-11 02:01:31] ====================================
[2026-03-11 02:01:36] Using 'uv' runner to start training (TIME_BUDGET=36000s)

🔍 Verifying required packages...
📦 [Fallback] Installing missing dependency: psutil...
✅ Successfully installed psutil
Vocab size: 8,192
🔨 Building model: depth=8, batch_size=96
Pre-build | VRAM - Allocated: 0.0GB | Reserved: 0.0GB | Available: 70.7GB | Total: 79.2GB
✅ Model built successfully with 8 layers
Post-build | VRAM - Allocated: 0.5GB | Reserved: 0.6GB | Available: 70.1GB | Total: 79.2GB
Parameter counts:
  wte                     : 8,388,608
  value_embeds            : 33,554,432
  lm_head                 : 8,388,608
  transformer_matrices    : 100,664,320
  scalars                 : 16
  total                   : 150,995,984
Estimated FLOPs per token: 7.801467e+08
Gradient accumulation steps: 5 (adjusted batch: 983,040 tokens)
Scaling AdamW LRs by 1/sqrt(1024/768) = 0.866025

🚀 Starting training with CURRENT_BATCH_SIZE=96, CURRENT_DEPTH=8
Time budget: 36000s
Gradient accumulation steps: 5

step 00000 (0.0%) | loss: 9.011393 | lrm: 1.00 | dt: 21953ms | tok/sec: 44,779 | mfu: 0.7% | epoch: 1 | remaining: 36000s    [2026-03-11 02:02:05] ✓ Training initialization complete, timer started

step 00001 (0.0%) | loss: 8.755714 | lrm: 1.00 | dt: 9960ms | tok/sec: 98,702 | mfu: 1.5% | epoch: 1 | remaining: 36000s    
step 00002 (0.0%) | loss: 8.226683 | lrm: 1.00 | dt: 10145ms | tok/sec: 96,896 | mfu: 1.5% | epoch: 1 | remaining: 36000s    
step 00003 (0.0%) | loss: 7.714963 | lrm: 1.00 | dt: 10243ms | tok/sec: 95,973 | mfu: 1.5% | epoch: 1 | remaining: 36000s    
step 00004 (0.0%) | loss: 7.295918 | lrm: 1.00 | dt: 10139ms | tok/sec: 96,960 | mfu: 1.5% | epoch: 1 | remaining: 36000s    
step 00005 (0.0%) | loss: 6.995204 | lrm: 1.00 | dt: 10230ms | tok/sec: 96,097 | mfu: 1.5% | epoch: 1 | remaining: 36000s    
step 00006 (0.0%) | loss: 6.758277 | lrm: 1.00 | dt: 10191ms | tok/sec: 96,465 | mfu: 1.5% | epoch: 1 | remaining: 36000s    
step 00007 (0.0%) | loss: 6.557023 | lrm: 1.00 | dt: 11789ms | tok/sec: 83,387 | mfu: 1.3% | epoch: 1 | remaining: 36000s    
step 00008 (0.0%) | loss: 6.396197 | lrm: 1.00 | dt: 11390ms | tok/sec: 86,305 | mfu: 1.4% | epoch: 1 | remaining: 36000s    
step 00009 (0.0%) | loss: 6.259630 | lrm: 1.00 | dt: 10697ms | tok/sec: 91,902 | mfu: 1.4% | epoch: 1 | remaining: 36000s    
step 00010 (0.0%) | loss: 6.143961 | lrm: 1.00 | dt: 10657ms | tok/sec: 92,246 | mfu: 1.4% | epoch: 1 | remaining: 36000s    
step 00011 (0.0%) | loss: 6.047817 | lrm: 1.00 | dt: 10457ms | tok/sec: 94,004 | mfu: 1.5% | epoch: 1 | remaining: 35990s    
step 00012 (0.0%) | loss: 5.961896 | lrm: 1.00 | dt: 10219ms | tok/sec: 96,199 | mfu: 1.5% | epoch: 1 | remaining: 35979s    
step 00013 (0.1%) | loss: 5.886978 | lrm: 1.00 | dt: 10233ms | tok/sec: 96,063 | mfu: 1.5% | epoch: 1 | remaining: 35969s    
step 00014 (0.1%) | loss: 5.821791 | lrm: 1.00 | dt: 10303ms | tok/sec: 95,412 | mfu: 1.5% | epoch: 1 | remaining: 35959s    
step 00015 (0.1%) | loss: 5.767121 | lrm: 1.00 | dt: 10897ms | tok/sec: 90,210 | mfu: 1.4% | epoch: 1 | remaining: 35948s    
step 00016 (0.1%) | loss: 5.713743 | lrm: 1.00 | dt: 10854ms | tok/sec: 90,572 | mfu: 1.4% | epoch: 1 | remaining: 35937s    
step 00017 (0.2%) | loss: 5.670591 | lrm: 1.00 | dt: 10839ms | tok/sec: 90,696 | mfu: 1.4% | epoch: 1 | remaining: 35926s    
step 00018 (0.2%) | loss: 5.625785 | lrm: 1.00 | dt: 10921ms | tok/sec: 90,015 | mfu: 1.4% | epoch: 1 | remaining: 35915s    
step 00019 (0.2%) | loss: 5.584209 | lrm: 1.00 | dt: 10799ms | tok/sec: 91,031 | mfu: 1.4% | epoch: 1 | remaining: 35904s    
step 00020 (0.3%) | loss: 5.546546 | lrm: 1.00 | dt: 10924ms | tok/sec: 89,990 | mfu: 1.4% | epoch: 1 | remaining: 35894s    
step 00021 (0.3%) | loss: 5.510128 | lrm: 1.00 | dt: 10944ms | tok/sec: 89,827 | mfu: 1.4% | epoch: 1 | remaining: 35883s    
step 00022 (0.3%) | loss: 5.474423 | lrm: 1.00 | dt: 10927ms | tok/sec: 89,960 | mfu: 1.4% | epoch: 1 | remaining: 35872s    
step 00023 (0.4%) | loss: 5.438853 | lrm: 1.00 | dt: 10855ms | tok/sec: 90,564 | mfu: 1.4% | epoch: 1 | remaining: 35861s    
step 00024 (0.4%) | loss: 5.404369 | lrm: 1.00 | dt: 10742ms | tok/sec: 91,512 | mfu: 1.4% | epoch: 1 | remaining: 35850s    
step 00025 (0.4%) | loss: 5.373052 | lrm: 1.00 | dt: 10816ms | tok/sec: 90,887 | mfu: 1.4% | epoch: 1 | remaining: 35839s    
step 00026 (0.4%) | loss: 5.341035 | lrm: 1.00 | dt: 10848ms | tok/sec: 90,621 | mfu: 1.4% | epoch: 1 | remaining: 35828s    
step 00027 (0.5%) | loss: 5.310457 | lrm: 1.00 | dt: 10350ms | tok/sec: 94,975 | mfu: 1.5% | epoch: 1 | remaining: 35818s    
step 00028 (0.5%) | loss: 5.277594 | lrm: 1.00 | dt: 10321ms | tok/sec: 95,246 | mfu: 1.5% | epoch: 1 | remaining: 35808s    
step 00029 (0.5%) | loss: 5.246420 | lrm: 1.00 | dt: 10342ms | tok/sec: 95,053 | mfu: 1.5% | epoch: 1 | remaining: 35797s    
step 00030 (0.6%) | loss: 5.217341 | lrm: 1.00 | dt: 11086ms | tok/sec: 88,674 | mfu: 1.4% | epoch: 1 | remaining: 35786s    
step 00126 (3.4%) | loss: 3.368565 | lrm: 1.00 | dt: 10472ms | tok/sec: 93,873 | mfu: 1.5% | epoch: 1 | remaining: 34764s    
step 00127 (3.4%) | loss: 3.364539 | lrm: 1.00 | dt: 10511ms | tok/sec: 93,527 | mfu: 1.5% | epoch: 1 | remaining: 34753s    
step 00128 (3.5%) | loss: 3.366679 | lrm: 1.00 | dt: 10400ms | tok/sec: 94,518 | mfu: 1.5% | epoch: 1 | remaining: 34743s    
step 00129 (3.5%) | loss: 3.354399 | lrm: 1.00 | dt: 10323ms | tok/sec: 95,226 | mfu: 1.5% | epoch: 1 | remaining: 34733s    
step 00130 (3.5%) | loss: 3.349094 | lrm: 1.00 | dt: 10456ms | tok/sec: 94,017 | mfu: 1.5% | epoch: 1 | remaining: 34722s    
step 00131 (3.5%) | loss: 3.346327 | lrm: 1.00 | dt: 10419ms | tok/sec: 94,353 | mfu: 1.5% | epoch: 1 | remaining: 34712s    
step 00132 (3.6%) | loss: 3.338741 | lrm: 1.00 | dt: 10399ms | tok/sec: 94,533 | mfu: 1.5% | epoch: 1 | remaining: 34701s    
step 00133 (3.6%) | loss: 3.333282 | lrm: 1.00 | dt: 10333ms | tok/sec: 95,138 | mfu: 1.5% | epoch: 1 | remaining: 34691s    
step 00134 (3.6%) | loss: 3.326139 | lrm: 1.00 | dt: 10466ms | tok/sec: 93,922 | mfu: 1.5% | epoch: 1 | remaining: 34681s    
step 00135 (3.7%) | loss: 3.323973 | lrm: 1.00 | dt: 10403ms | tok/sec: 94,493 | mfu: 1.5% | epoch: 1 | remaining: 34670s    
step 00136 (3.7%) | loss: 3.312001 | lrm: 1.00 | dt: 10466ms | tok/sec: 93,926 | mfu: 1.5% | epoch: 1 | remaining: 34660s    
step 00137 (3.7%) | loss: 3.305939 | lrm: 1.00 | dt: 10593ms | tok/sec: 92,805 | mfu: 1.5% | epoch: 1 | remaining: 34649s    
step 00138 (3.8%) | loss: 3.307733 | lrm: 1.00 | dt: 10569ms | tok/sec: 93,014 | mfu: 1.5% | epoch: 1 | remaining: 34638s    
step 00139 (3.8%) | loss: 3.305927 | lrm: 1.00 | dt: 10478ms | tok/sec: 93,821 | mfu: 1.5% | epoch: 1 | remaining: 34628s    
step 00140 (3.8%) | loss: 3.299941 | lrm: 1.00 | dt: 10394ms | tok/sec: 94,577 | mfu: 1.5% | epoch: 1 | remaining: 34618s    
step 00141 (3.8%) | loss: 3.294908 | lrm: 1.00 | dt: 10504ms | tok/sec: 93,582 | mfu: 1.5% | epoch: 1 | remaining: 34607s    
step 00142 (3.9%) | loss: 3.289738 | lrm: 1.00 | dt: 10599ms | tok/sec: 92,745 | mfu: 1.5% | epoch: 1 | remaining: 34597s    
step 00143 (3.9%) | loss: 3.281747 | lrm: 1.00 | dt: 10881ms | tok/sec: 90,344 | mfu: 1.4% | epoch: 1 | remaining: 34586s    
step 00144 (3.9%) | loss: 3.281190 | lrm: 1.00 | dt: 10830ms | tok/sec: 90,766 | mfu: 1.4% | epoch: 1 | remaining: 34575s    
step 00145 (4.0%) | loss: 3.281412 | lrm: 1.00 | dt: 10859ms | tok/sec: 90,523 | mfu: 1.4% | epoch: 1 | remaining: 34564s    
step 00146 (4.0%) | loss: 3.281769 | lrm: 1.00 | dt: 10808ms | tok/sec: 90,954 | mfu: 1.4% | epoch: 1 | remaining: 34553s    
step 00147 (4.0%) | loss: 3.277045 | lrm: 1.00 | dt: 10515ms | tok/sec: 93,493 | mfu: 1.5% | epoch: 1 | remaining: 34543s    
step 00148 (4.0%) | loss: 3.272560 | lrm: 1.00 | dt: 10276ms | tok/sec: 95,660 | mfu: 1.5% | epoch: 1 | remaining: 34532s    
step 00149 (4.1%) | loss: 3.275651 | lrm: 1.00 | dt: 10319ms | tok/sec: 95,265 | mfu: 1.5% | epoch: 1 | remaining: 34522s    
step 00150 (4.1%) | loss: 3.269703 | lrm: 1.00 | dt: 10274ms | tok/sec: 95,684 | mfu: 1.5% | epoch: 1 | remaining: 34512s    
step 00151 (4.1%) | loss: 3.269685 | lrm: 1.00 | dt: 10303ms | tok/sec: 95,415 | mfu: 1.5% | epoch: 1 | remaining: 34501s    
step 00152 (4.2%) | loss: 3.267670 | lrm: 1.00 | dt: 11525ms | tok/sec: 85,296 | mfu: 1.3% | epoch: 1 | remaining: 34490s    
step 00153 (4.2%) | loss: 3.267235 | lrm: 1.00 | dt: 11613ms | tok/sec: 84,649 | mfu: 1.3% | epoch: 1 | remaining: 34478s    
step 00154 (4.2%) | loss: 3.263145 | lrm: 1.00 | dt: 10207ms | tok/sec: 96,307 | mfu: 1.5% | epoch: 1 | remaining: 34468s    
step 00155 (4.3%) | loss: 3.260426 | lrm: 1.00 | dt: 9983ms | tok/sec: 98,471 | mfu: 1.5% | epoch: 1 | remaining: 34458s    
step 00156 (4.3%) | loss: 3.261916 | lrm: 1.00 | dt: 10449ms | tok/sec: 94,082 | mfu: 1.5% | epoch: 1 | remaining: 34448s    
step 00157 (4.3%) | loss: 3.254217 | lrm: 1.00 | dt: 11156ms | tok/sec: 88,116 | mfu: 1.4% | epoch: 1 | remaining: 34437s    
step 00158 (4.3%) | loss: 3.252649 | lrm: 1.00 | dt: 10838ms | tok/sec: 90,705 | mfu: 1.4% | epoch: 1 | remaining: 34426s    
step 00159 (4.4%) | loss: 3.248732 | lrm: 1.00 | dt: 10414ms | tok/sec: 94,393 | mfu: 1.5% | epoch: 1 | remaining: 34415s    
step 00160 (4.4%) | loss: 3.240124 | lrm: 1.00 | dt: 10502ms | tok/sec: 93,607 | mfu: 1.5% | epoch: 1 | remaining: 34405s    
step 00161 (4.4%) | loss: 3.238712 | lrm: 1.00 | dt: 10453ms | tok/sec: 94,044 | mfu: 1.5% | epoch: 1 | remaining: 34394s    
step 00162 (4.5%) | loss: 3.232431 | lrm: 1.00 | dt: 10451ms | tok/sec: 94,062 | mfu: 1.5% | epoch: 1 | remaining: 34384s    
step 00163 (4.5%) | loss: 3.226929 | lrm: 1.00 | dt: 10523ms | tok/sec: 93,422 | mfu: 1.5% | epoch: 1 | remaining: 34373s    
step 00164 (4.5%) | loss: 3.224809 | lrm: 1.00 | dt: 10508ms | tok/sec: 93,550 | mfu: 1.5% | epoch: 1 | remaining: 34363s    
step 00165 (4.5%) | loss: 3.221366 | lrm: 1.00 | dt: 10381ms | tok/sec: 94,697 | mfu: 1.5% | epoch: 1 | remaining: 34352s    
step 00166 (4.6%) | loss: 3.219931 | lrm: 1.00 | dt: 10439ms | tok/sec: 94,170 | mfu: 1.5% | epoch: 1 | remaining: 34342s    
step 00167 (4.6%) | loss: 3.214011 | lrm: 1.00 | dt: 10420ms | tok/sec: 94,345 | mfu: 1.5% | epoch: 1 | remaining: 34332s    
step 00168 (4.6%) | loss: 3.213891 | lrm: 1.00 | dt: 10505ms | tok/sec: 93,573 | mfu: 1.5% | epoch: 1 | remaining: 34321s    
step 00169 (4.7%) | loss: 3.208197 | lrm: 1.00 | dt: 10520ms | tok/sec: 93,443 | mfu: 1.5% | epoch: 1 | remaining: 34311s    
step 00170 (4.7%) | loss: 3.208180 | lrm: 1.00 | dt: 10479ms | tok/sec: 93,812 | mfu: 1.5% | epoch: 1 | remaining: 34300s    
step 00171 (4.7%) | loss: 3.200961 | lrm: 1.00 | dt: 10561ms | tok/sec: 93,082 | mfu: 1.5% | epoch: 1 | remaining: 34290s    
step 00172 (4.8%) | loss: 3.202668 | lrm: 1.00 | dt: 10518ms | tok/sec: 93,462 | mfu: 1.5% | epoch: 1 | remaining: 34279s    
step 00173 (4.8%) | loss: 3.196241 | lrm: 1.00 | dt: 10535ms | tok/sec: 93,309 | mfu: 1.5% | epoch: 1 | remaining: 34268s    
step 00174 (4.8%) | loss: 3.190590 | lrm: 1.00 | dt: 10560ms | tok/sec: 93,086 | mfu: 1.5% | epoch: 1 | remaining: 34258s    
step 00175 (4.8%) | loss: 3.177338 | lrm: 1.00 | dt: 10499ms | tok/sec: 93,636 | mfu: 1.5% | epoch: 1 | remaining: 34247s    
step 00176 (4.9%) | loss: 3.173204 | lrm: 1.00 | dt: 10814ms | tok/sec: 90,906 | mfu: 1.4% | epoch: 1 | remaining: 34237s    
step 00177 (4.9%) | loss: 3.171866 | lrm: 1.00 | dt: 10623ms | tok/sec: 92,535 | mfu: 1.5% | epoch: 1 | remaining: 34226s    
step 00178 (4.9%) | loss: 3.171259 | lrm: 1.00 | dt: 10686ms | tok/sec: 91,995 | mfu: 1.4% | epoch: 1 | remaining: 34215s    
step 00179 (5.0%) | loss: 3.170761 | lrm: 1.00 | dt: 10670ms | tok/sec: 92,131 | mfu: 1.4% | epoch: 1 | remaining: 34205s    
step 00180 (5.0%) | loss: 3.170274 | lrm: 1.00 | dt: 10750ms | tok/sec: 91,449 | mfu: 1.4% | epoch: 1 | remaining: 34194s    
step 00181 (5.0%) | loss: 3.173086 | lrm: 1.00 | dt: 10729ms | tok/sec: 91,628 | mfu: 1.4% | epoch: 1 | remaining: 34183s    
step 00182 (5.0%) | loss: 3.169165 | lrm: 1.00 | dt: 10566ms | tok/sec: 93,035 | mfu: 1.5% | epoch: 1 | remaining: 34173s    
step 00183 (5.1%) | loss: 3.169189 | lrm: 1.00 | dt: 10663ms | tok/sec: 92,187 | mfu: 1.4% | epoch: 1 | remaining: 34162s    
step 00184 (5.1%) | loss: 3.173197 | lrm: 1.00 | dt: 10537ms | tok/sec: 93,297 | mfu: 1.5% | epoch: 1 | remaining: 34151s    
step 00185 (5.1%) | loss: 3.172614 | lrm: 1.00 | dt: 10620ms | tok/sec: 92,561 | mfu: 1.5% | epoch: 1 | remaining: 34141s    
step 00186 (5.2%) | loss: 3.172028 | lrm: 1.00 | dt: 10663ms | tok/sec: 92,192 | mfu: 1.4% | epoch: 1 | remaining: 34130s    
step 00187 (5.2%) | loss: 3.169246 | lrm: 1.00 | dt: 10622ms | tok/sec: 92,544 | mfu: 1.5% | epoch: 1 | remaining: 34119s    
step 00188 (5.2%) | loss: 3.163893 | lrm: 1.00 | dt: 10648ms | tok/sec: 92,318 | mfu: 1.4% | epoch: 1 | remaining: 34109s    
step 00189 (5.3%) | loss: 3.158958 | lrm: 1.00 | dt: 10597ms | tok/sec: 92,765 | mfu: 1.5% | epoch: 1 | remaining: 34098s    
step 00190 (5.3%) | loss: 3.151120 | lrm: 1.00 | dt: 10653ms | tok/sec: 92,276 | mfu: 1.4% | epoch: 1 | remaining: 34088s    
step 00191 (5.3%) | loss: 3.156807 | lrm: 1.00 | dt: 10625ms | tok/sec: 92,522 | mfu: 1.5% | epoch: 1 | remaining: 34077s    
step 00192 (5.3%) | loss: 3.160100 | lrm: 1.00 | dt: 10541ms | tok/sec: 93,259 | mfu: 1.5% | epoch: 1 | remaining: 34066s    
step 00193 (5.4%) | loss: 3.161369 | lrm: 1.00 | dt: 10152ms | tok/sec: 96,828 | mfu: 1.5% | epoch: 1 | remaining: 34056s    
step 00194 (5.4%) | loss: 3.156138 | lrm: 1.00 | dt: 10181ms | tok/sec: 96,558 | mfu: 1.5% | epoch: 1 | remaining: 34046s    
step 00195 (5.4%) | loss: 3.164279 | lrm: 1.00 | dt: 11613ms | tok/sec: 84,646 | mfu: 1.3% | epoch: 1 | remaining: 34034s    
step 00196 (5.5%) | loss: 3.159319 | lrm: 1.00 | dt: 11163ms | tok/sec: 88,065 | mfu: 1.4% | epoch: 1 | remaining: 34023s    
step 00197 (5.5%) | loss: 3.152578 | lrm: 1.00 | dt: 10395ms | tok/sec: 94,569 | mfu: 1.5% | epoch: 1 | remaining: 34013s    
step 00198 (5.5%) | loss: 3.149535 | lrm: 1.00 | dt: 10390ms | tok/sec: 94,618 | mfu: 1.5% | epoch: 1 | remaining: 34003s    
step 00199 (5.5%) | loss: 3.146599 | lrm: 1.00 | dt: 10371ms | tok/sec: 94,785 | mfu: 1.5% | epoch: 1 | remaining: 33992s    
step 00200 (5.6%) | loss: 3.146748 | lrm: 1.00 | dt: 10413ms | tok/sec: 94,405 | mfu: 1.5% | epoch: 1 | remaining: 33982s    
step 00201 (5.6%) | loss: 3.147872 | lrm: 1.00 | dt: 10373ms | tok/sec: 94,772 | mfu: 1.5% | epoch: 1 | remaining: 33971s    
step 00202 (5.6%) | loss: 3.146798 | lrm: 1.00 | dt: 10380ms | tok/sec: 94,702 | mfu: 1.5% | epoch: 1 | remaining: 33961s    
step 00203 (5.7%) | loss: 3.147907 | lrm: 1.00 | dt: 10447ms | tok/sec: 94,096 | mfu: 1.5% | epoch: 1 | remaining: 33951s    
step 00204 (5.7%) | loss: 3.142311 | lrm: 1.00 | dt: 10472ms | tok/sec: 93,869 | mfu: 1.5% | epoch: 1 | remaining: 33940s    
step 00205 (5.7%) | loss: 3.137044 | lrm: 1.00 | dt: 10363ms | tok/sec: 94,859 | mfu: 1.5% | epoch: 1 | remaining: 33930s    
step 00206 (5.8%) | loss: 3.133340 | lrm: 1.00 | dt: 11041ms | tok/sec: 89,039 | mfu: 1.4% | epoch: 1 | remaining: 33919s    
step 00207 (5.8%) | loss: 3.131899 | lrm: 1.00 | dt: 11249ms | tok/sec: 87,392 | mfu: 1.4% | epoch: 1 | remaining: 33907s    
step 00208 (5.8%) | loss: 3.134321 | lrm: 1.00 | dt: 11029ms | tok/sec: 89,128 | mfu: 1.4% | epoch: 1 | remaining: 33896s    
step 00209 (5.8%) | loss: 3.130177 | lrm: 1.00 | dt: 10540ms | tok/sec: 93,269 | mfu: 1.5% | epoch: 1 | remaining: 33886s    
step 00210 (5.9%) | loss: 3.128409 | lrm: 1.00 | dt: 10514ms | tok/sec: 93,495 | mfu: 1.5% | epoch: 1 | remaining: 33875s    
step 00211 (5.9%) | loss: 3.125083 | lrm: 1.00 | dt: 10539ms | tok/sec: 93,276 | mfu: 1.5% | epoch: 1 | remaining: 33865s    
step 00212 (5.9%) | loss: 3.119253 | lrm: 1.00 | dt: 10605ms | tok/sec: 92,698 | mfu: 1.5% | epoch: 1 | remaining: 33854s    
step 00213 (6.0%) | loss: 3.111948 | lrm: 1.00 | dt: 10582ms | tok/sec: 92,895 | mfu: 1.5% | epoch: 1 | remaining: 33844s    
step 00214 (6.0%) | loss: 3.107957 | lrm: 1.00 | dt: 10627ms | tok/sec: 92,506 | mfu: 1.5% | epoch: 1 | remaining: 33833s    
step 00215 (6.0%) | loss: 3.107868 | lrm: 1.00 | dt: 10542ms | tok/sec: 93,246 | mfu: 1.5% | epoch: 1 | remaining: 33822s    
step 00216 (6.0%) | loss: 3.106783 | lrm: 1.00 | dt: 10578ms | tok/sec: 92,932 | mfu: 1.5% | epoch: 1 | remaining: 33812s    
step 00217 (6.1%) | loss: 3.104056 | lrm: 1.00 | dt: 10551ms | tok/sec: 93,172 | mfu: 1.5% | epoch: 1 | remaining: 33801s    
step 00218 (6.1%) | loss: 3.099431 | lrm: 1.00 | dt: 10591ms | tok/sec: 92,817 | mfu: 1.5% | epoch: 1 | remaining: 33791s    
step 00219 (6.1%) | loss: 3.099304 | lrm: 1.00 | dt: 10613ms | tok/sec: 92,627 | mfu: 1.5% | epoch: 1 | remaining: 33780s    
step 00220 (6.2%) | loss: 3.097335 | lrm: 1.00 | dt: 10628ms | tok/sec: 92,495 | mfu: 1.5% | epoch: 1 | remaining: 33769s    
step 00221 (6.2%) | loss: 3.102253 | lrm: 1.00 | dt: 10627ms | tok/sec: 92,508 | mfu: 1.5% | epoch: 1 | remaining: 33759s    
step 00222 (6.2%) | loss: 3.099611 | lrm: 1.00 | dt: 10601ms | tok/sec: 92,731 | mfu: 1.5% | epoch: 1 | remaining: 33748s    
step 00223 (6.3%) | loss: 3.088087 | lrm: 1.00 | dt: 10588ms | tok/sec: 92,841 | mfu: 1.5% | epoch: 1 | remaining: 33738s    
step 00224 (6.3%) | loss: 3.091665 | lrm: 1.00 | dt: 10625ms | tok/sec: 92,517 | mfu: 1.5% | epoch: 1 | remaining: 33727s    
step 00225 (6.3%) | loss: 3.085583 | lrm: 1.00 | dt: 10536ms | tok/sec: 93,305 | mfu: 1.5% | epoch: 1 | remaining: 33716s    
step 00226 (6.3%) | loss: 3.086508 | lrm: 1.00 | dt: 10575ms | tok/sec: 92,958 | mfu: 1.5% | epoch: 1 | remaining: 33706s    
step 00227 (6.4%) | loss: 3.086538 | lrm: 1.00 | dt: 10545ms | tok/sec: 93,219 | mfu: 1.5% | epoch: 1 | remaining: 33695s    
step 00228 (6.4%) | loss: 3.081623 | lrm: 1.00 | dt: 10612ms | tok/sec: 92,638 | mfu: 1.5% | epoch: 1 | remaining: 33685s    
step 00229 (6.4%) | loss: 3.077421 | lrm: 1.00 | dt: 10617ms | tok/sec: 92,594 | mfu: 1.5% | epoch: 1 | remaining: 33674s    
step 00230 (6.5%) | loss: 3.076301 | lrm: 1.00 | dt: 10564ms | tok/sec: 93,059 | mfu: 1.5% | epoch: 1 | remaining: 33664s    
step 00231 (6.5%) | loss: 3.073562 | lrm: 1.00 | dt: 10688ms | tok/sec: 91,972 | mfu: 1.4% | epoch: 1 | remaining: 33653s    
step 00232 (6.5%) | loss: 3.078917 | lrm: 1.00 | dt: 10627ms | tok/sec: 92,505 | mfu: 1.5% | epoch: 1 | remaining: 33642s    
step 00233 (6.5%) | loss: 3.075883 | lrm: 1.00 | dt: 10558ms | tok/sec: 93,105 | mfu: 1.5% | epoch: 1 | remaining: 33632s    
step 00234 (6.6%) | loss: 3.072494 | lrm: 1.00 | dt: 10567ms | tok/sec: 93,031 | mfu: 1.5% | epoch: 1 | remaining: 33621s    
step 00235 (6.6%) | loss: 3.078228 | lrm: 1.00 | dt: 10633ms | tok/sec: 92,451 | mfu: 1.4% | epoch: 1 | remaining: 33611s    
step 00236 (6.6%) | loss: 3.078625 | lrm: 1.00 | dt: 10533ms | tok/sec: 93,329 | mfu: 1.5% | epoch: 1 | remaining: 33600s    
step 00237 (6.7%) | loss: 3.079380 | lrm: 1.00 | dt: 10582ms | tok/sec: 92,894 | mfu: 1.5% | epoch: 1 | remaining: 33589s    
step 00238 (6.7%) | loss: 3.080100 | lrm: 1.00 | dt: 10595ms | tok/sec: 92,782 | mfu: 1.5% | epoch: 1 | remaining: 33579s    
step 00239 (6.7%) | loss: 3.083008 | lrm: 1.00 | dt: 10625ms | tok/sec: 92,519 | mfu: 1.5% | epoch: 1 | remaining: 33568s    
step 00240 (6.8%) | loss: 3.079846 | lrm: 1.00 | dt: 10655ms | tok/sec: 92,259 | mfu: 1.4% | epoch: 1 | remaining: 33558s    
step 00241 (6.8%) | loss: 3.080814 | lrm: 1.00 | dt: 10580ms | tok/sec: 92,915 | mfu: 1.5% | epoch: 1 | remaining: 33547s    
step 00242 (6.8%) | loss: 3.081978 | lrm: 1.00 | dt: 10550ms | tok/sec: 93,181 | mfu: 1.5% | epoch: 1 | remaining: 33536s    
step 00243 (6.8%) | loss: 3.079363 | lrm: 1.00 | dt: 10532ms | tok/sec: 93,337 | mfu: 1.5% | epoch: 1 | remaining: 33526s    
step 00244 (6.9%) | loss: 3.073559 | lrm: 1.00 | dt: 10650ms | tok/sec: 92,305 | mfu: 1.4% | epoch: 1 | remaining: 33515s    
step 00245 (6.9%) | loss: 3.073304 | lrm: 1.00 | dt: 10548ms | tok/sec: 93,193 | mfu: 1.5% | epoch: 1 | remaining: 33505s    
step 00246 (6.9%) | loss: 3.067996 | lrm: 1.00 | dt: 10570ms | tok/sec: 93,003 | mfu: 1.5% | epoch: 1 | remaining: 33494s    
step 00247 (7.0%) | loss: 3.067204 | lrm: 1.00 | dt: 10581ms | tok/sec: 92,903 | mfu: 1.5% | epoch: 1 | remaining: 33483s    
step 00248 (7.0%) | loss: 3.067966 | lrm: 1.00 | dt: 10584ms | tok/sec: 92,878 | mfu: 1.5% | epoch: 1 | remaining: 33473s    
step 00249 (7.0%) | loss: 3.065978 | lrm: 1.00 | dt: 10712ms | tok/sec: 91,771 | mfu: 1.4% | epoch: 1 | remaining: 33462s    
step 00250 (7.0%) | loss: 3.070719 | lrm: 1.00 | dt: 10525ms | tok/sec: 93,398 | mfu: 1.5% | epoch: 1 | remaining: 33452s    
step 00251 (7.1%) | loss: 3.065884 | lrm: 1.00 | dt: 10329ms | tok/sec: 95,175 | mfu: 1.5% | epoch: 1 | remaining: 33441s    
step 00252 (7.1%) | loss: 3.065884 | lrm: 1.00 | dt: 10125ms | tok/sec: 97,092 | mfu: 1.5% | epoch: 1 | remaining: 33431s    
step 00253 (7.1%) | loss: 3.062109 | lrm: 1.00 | dt: 10061ms | tok/sec: 97,708 | mfu: 1.5% | epoch: 1 | remaining: 33421s    
step 00254 (7.2%) | loss: 3.060574 | lrm: 1.00 | dt: 10063ms | tok/sec: 97,684 | mfu: 1.5% | epoch: 1 | remaining: 33411s    
step 00255 (7.2%) | loss: 3.055114 | lrm: 1.00 | dt: 10026ms | tok/sec: 98,052 | mfu: 1.5% | epoch: 1 | remaining: 33401s    
step 00256 (7.2%) | loss: 3.061293 | lrm: 1.00 | dt: 10456ms | tok/sec: 94,015 | mfu: 1.5% | epoch: 1 | remaining: 33391s    
step 00257 (7.2%) | loss: 3.060117 | lrm: 1.00 | dt: 10506ms | tok/sec: 93,572 | mfu: 1.5% | epoch: 1 | remaining: 33380s    
step 00258 (7.3%) | loss: 3.056903 | lrm: 1.00 | dt: 10526ms | tok/sec: 93,389 | mfu: 1.5% | epoch: 1 | remaining: 33370s    
